listing_id,date
560337,2019-04-20
560337,2019-05-03
560337,2019-05-08
560337,2019-06-09
560337,2019-06-30
560337,2019-07-10
560337,2019-07-15
560337,2019-08-01
560337,2019-08-11
560337,2019-08-19
560337,2019-08-30
560337,2019-10-07
560337,2019-10-21
560337,2019-12-30
562683,2012-10-24
562683,2015-08-14
562683,2015-08-24
562683,2015-09-05
562683,2015-09-20
562683,2015-09-21
562683,2015-10-30
562683,2015-11-23
562683,2015-12-13
562683,2016-03-17
562683,2016-05-24
562683,2016-05-31
562683,2016-06-02
562683,2016-06-20
562683,2016-07-05
562683,2016-07-05
562683,2016-07-17
562683,2016-07-19
562683,2016-07-21
562683,2016-07-26
562683,2016-08-21
562683,2016-08-23
562683,2016-09-04
562683,2016-09-14
562683,2016-09-17
562683,2016-09-20
562683,2016-10-11
562683,2016-10-29
562683,2016-11-04
562683,2016-11-09
562683,2016-11-16
562683,2016-11-21
562683,2016-11-28
562683,2016-11-30
562683,2016-12-23
562683,2017-01-03
562683,2017-01-10
562683,2017-01-26
562683,2017-02-14
562683,2017-03-22
562683,2017-03-23
562683,2017-05-05
562683,2017-05-07
562683,2017-05-21
562683,2017-06-02
562683,2017-06-05
562683,2017-07-06
562683,2017-07-09
562683,2017-07-15
562683,2017-07-20
562683,2017-08-01
562683,2017-08-06
562683,2017-08-08
562683,2017-08-10
562683,2017-08-24
562683,2017-09-01
562683,2017-09-05
562683,2017-09-09
562683,2017-09-13
562683,2017-09-27
562683,2017-11-02
562683,2017-11-05
562683,2017-11-18
562683,2017-12-10
562683,2017-12-28
562683,2018-01-06
562683,2018-01-19
562683,2018-01-28
562683,2018-01-30
562683,2018-02-21
562683,2018-02-24
562683,2018-03-09
562683,2018-03-23
562683,2018-03-24
562683,2018-04-14
562683,2018-04-23
562683,2018-05-02
562683,2018-05-05
562683,2018-06-09
562683,2018-06-11
562683,2018-06-16
562683,2018-06-18
562683,2018-07-26
562683,2018-08-16
562683,2018-08-17
562683,2018-08-28
562683,2018-09-02
562683,2018-09-19
562683,2018-09-24
562683,2018-10-02
562683,2018-10-04
562683,2018-10-15
562683,2018-10-19
562683,2018-11-12
562683,2018-11-18
562683,2018-12-01
562683,2018-12-12
562683,2018-12-15
562683,2018-12-19
562683,2018-12-27
562683,2019-01-01
562683,2019-01-11
562683,2019-01-19
562683,2019-01-20
562683,2019-01-25
562683,2019-02-01
562683,2019-02-05
562683,2019-02-10
562683,2019-02-18
562683,2019-03-12
562683,2019-07-31
562683,2019-09-21
562683,2019-11-10
562775,2016-12-11
562775,2016-12-17
562775,2017-01-03
562775,2017-01-07
562775,2017-01-19
562775,2017-01-24
562775,2017-01-25
562775,2017-01-27
562775,2017-02-04
562775,2017-03-14
562775,2017-03-18
562775,2017-03-27
562775,2017-04-04
562775,2017-04-07
562775,2017-04-09
562775,2017-04-16
562775,2017-04-16
562775,2017-04-22
562775,2017-04-23
562775,2017-04-29
562775,2017-05-12
562775,2017-05-16
562775,2017-05-19
562775,2017-05-21
562775,2017-07-23
562775,2017-07-27
562775,2017-08-01
562775,2017-08-03
562775,2017-08-06
562775,2017-08-07
562775,2017-08-09
562775,2017-08-12
562775,2017-08-13
562775,2017-08-15
562775,2017-08-23
562775,2017-08-26
562775,2017-08-31
562775,2017-09-01
562775,2017-09-03
562775,2017-09-04
562775,2017-09-05
562775,2017-09-09
562775,2017-09-14
562775,2017-09-29
562775,2017-10-03
562775,2017-10-08
562775,2017-10-14
562775,2017-10-19
562775,2017-10-29
562775,2017-11-06
562775,2017-11-07
562775,2017-11-08
562775,2017-11-18
562775,2017-11-19
562775,2017-11-24
562775,2017-11-27
562775,2017-11-30
562775,2017-12-02
562775,2018-01-16
562775,2018-01-17
562775,2018-01-20
562775,2018-01-31
562775,2018-02-08
562775,2018-02-19
562775,2018-02-24
562775,2018-02-27
562775,2018-03-10
562775,2018-03-18
562775,2018-03-19
562775,2018-03-30
562775,2018-04-01
562775,2018-04-03
562775,2018-04-04
562775,2018-04-05
562775,2018-04-14
562775,2018-04-15
562775,2018-04-18
562775,2018-04-19
562775,2018-04-23
562775,2018-04-27
562775,2018-04-29
562775,2018-04-30
562775,2018-05-01
562775,2018-05-04
562775,2018-05-15
562775,2018-05-18
562775,2018-05-31
562775,2018-06-07
562775,2018-06-11
562775,2018-06-14
562775,2018-06-16
562775,2018-06-19
562775,2018-06-22
562775,2018-07-02
562775,2018-07-08
562775,2018-07-10
562775,2018-07-12
562775,2018-07-21
562775,2018-07-24
562775,2018-07-27
562775,2018-07-28
562775,2018-08-06
562775,2018-08-08
562775,2018-08-11
562775,2018-08-30
562775,2018-09-02
562775,2018-09-07
562775,2018-09-14
562775,2018-09-20
562775,2018-10-21
562775,2018-10-24
562775,2018-11-19
562775,2018-11-24
562775,2018-11-29
562775,2018-12-01
562775,2018-12-28
562775,2019-01-07
562775,2019-01-29
562775,2019-02-02
562775,2019-02-03
562775,2019-02-09
562775,2019-02-12
562775,2019-02-20
562775,2019-03-04
562775,2019-03-17
562775,2019-03-21
562775,2019-03-29
562775,2019-03-31
562775,2019-04-05
562775,2019-04-16
562775,2019-04-20
562775,2019-04-23
562775,2019-04-26
562775,2019-04-30
562775,2019-05-02
562775,2019-05-03
562775,2019-05-05
562775,2019-05-05
562775,2019-05-08
562775,2019-05-12
562775,2019-05-15
562775,2019-05-23
562775,2019-05-25
562775,2019-05-27
562775,2019-06-17
562775,2019-06-26
562775,2019-07-01
562775,2019-07-03
562775,2019-07-07
562775,2019-07-07
562775,2019-07-14
562775,2019-07-14
562775,2019-07-16
562775,2019-07-18
562775,2019-07-19
562775,2019-07-20
562775,2019-07-21
562775,2019-07-21
562775,2019-07-21
562775,2019-07-22
562775,2019-07-25
562775,2019-07-28
562775,2019-07-29
562775,2019-08-02
562775,2019-08-10
562775,2019-08-10
562775,2019-08-14
562775,2019-08-18
562775,2019-08-19
562775,2019-08-20
562775,2019-08-20
562775,2019-08-26
562775,2019-08-29
562775,2019-08-30
562775,2019-09-03
562775,2019-09-06
562775,2019-09-07
562775,2019-09-07
562775,2019-09-07
562775,2019-09-20
562775,2019-10-03
562775,2019-10-05
562775,2019-10-14
562775,2019-10-22
562775,2019-10-31
562775,2019-11-15
562775,2019-12-26
562775,2020-01-08
562775,2020-03-26
562775,2020-07-11
562775,2020-07-11
562775,2020-07-12
562775,2020-07-18
562775,2020-07-21
562775,2020-07-25
562775,2020-07-25
562775,2020-08-04
562775,2020-08-04
562775,2020-08-07
562775,2020-08-08
562775,2020-08-09
562775,2020-08-09
562775,2020-08-11
562775,2020-08-16
562775,2020-08-16
562775,2020-08-24
562775,2020-08-26
562775,2020-08-29
562775,2020-09-01
562775,2020-09-15
562795,2015-10-16
562795,2015-10-27
562795,2016-03-12
562795,2016-04-11
562795,2016-05-04
562795,2016-05-07
562795,2016-09-03
562795,2016-09-11
562795,2016-11-13
562795,2016-12-02
562795,2017-02-02
562795,2017-07-27
562795,2017-08-03
562795,2017-08-08
562795,2017-08-09
562795,2017-08-19
562795,2017-08-25
562795,2017-09-02
562795,2017-09-08
562795,2017-09-13
562795,2017-09-19
562795,2017-10-03
562795,2017-11-02
562795,2017-11-21
562795,2017-11-23
562795,2018-01-13
562795,2018-03-09
562795,2018-03-16
562795,2018-03-26
562795,2018-04-15
562795,2018-04-25
562795,2018-07-20
562795,2018-07-27
562795,2018-08-03
562795,2018-08-16
562795,2018-08-23
562795,2018-09-06
562795,2019-03-08
562795,2019-03-31
562795,2019-05-12
562795,2019-05-15
562795,2019-06-09
562795,2019-06-12
562795,2019-10-20
562795,2019-11-07
562808,2015-11-11
562808,2016-05-08
562808,2016-07-21
562808,2016-09-12
562808,2016-10-27
562808,2017-03-01
562808,2017-09-07
562808,2017-10-03
562808,2017-11-03
562808,2017-11-06
562808,2017-11-30
562808,2017-12-08
562808,2017-12-19
562808,2018-08-21
562808,2018-09-12
562808,2018-10-02
562808,2018-10-11
562808,2018-10-15
562808,2018-10-25
562808,2018-11-16
562808,2018-11-20
562808,2018-11-26
562808,2018-12-14
562808,2019-01-07
562808,2019-06-14
562817,2012-07-30
562817,2012-10-03
562817,2012-12-24
562817,2015-08-03
562817,2016-04-14
562817,2016-05-03
562817,2016-05-06
562817,2016-05-23
562817,2016-05-31
562817,2016-06-03
562817,2016-06-15
562817,2016-06-16
562817,2016-07-17
562817,2016-07-24
562817,2016-08-10
562817,2016-08-11
562817,2016-08-14
562817,2016-08-14
562817,2016-08-17
562817,2016-08-25
562817,2016-08-27
562817,2016-08-31
562817,2016-09-04
562817,2016-09-09
562817,2016-09-10
562817,2016-09-17
562817,2016-09-21
562817,2016-09-27
562817,2016-10-03
562817,2016-10-04
562817,2016-10-15
562817,2016-10-26
562817,2016-10-29
562817,2016-11-02
562817,2016-11-27
562817,2016-11-30
562817,2016-12-03
562817,2016-12-16
562817,2016-12-24
562817,2017-01-04
562817,2017-01-08
562817,2017-01-27
562817,2017-02-02
562817,2017-02-06
562817,2017-02-13
562817,2017-03-01
562817,2017-03-28
562817,2017-04-12
562817,2017-04-18
562817,2017-04-20
562817,2017-04-30
562817,2017-05-17
562817,2017-05-22
562817,2017-05-26
562817,2017-06-09
562817,2017-06-15
562817,2017-06-20
562817,2017-06-23
562817,2017-06-30
562817,2017-07-03
562817,2017-07-09
562817,2017-07-12
562817,2017-07-19
562817,2017-07-24
562817,2017-07-27
562817,2017-08-05
562817,2017-08-06
562817,2017-08-11
562817,2017-08-13
562817,2017-08-14
562817,2017-08-16
562817,2017-08-26
562817,2017-09-02
562817,2017-09-05
562817,2017-09-15
562817,2017-09-16
562817,2017-09-22
562817,2017-10-03
562817,2017-10-17
562817,2017-10-27
562817,2017-10-29
562817,2017-11-14
562817,2017-11-18
562817,2017-11-19
562817,2017-11-24
562817,2017-11-26
562817,2017-11-27
562817,2017-12-02
562817,2017-12-13
562817,2017-12-23
562817,2017-12-26
562817,2017-12-30
562817,2018-01-04
562817,2018-01-10
562817,2018-01-16
562817,2018-02-02
562817,2018-02-14
562817,2018-02-24
562817,2018-02-27
562817,2018-03-11
562817,2018-04-02
562817,2018-04-30
562817,2018-05-05
562817,2018-05-21
562817,2018-05-23
562817,2018-06-03
562817,2018-06-06
562817,2018-06-25
562817,2018-06-26
562817,2018-07-06
562817,2018-07-19
562817,2018-07-22
562817,2018-08-02
562817,2018-08-04
562817,2018-08-05
562817,2018-08-10
562817,2018-08-11
562817,2018-08-21
562817,2018-08-27
562817,2018-09-02
562817,2018-09-18
562817,2018-09-27
562817,2018-10-04
562817,2018-10-08
562817,2018-10-11
562817,2018-10-12
562817,2018-10-26
562817,2018-11-23
562817,2018-11-25
562817,2018-11-26
562817,2018-11-27
562817,2018-11-28
562817,2018-12-08
562817,2018-12-09
562817,2018-12-19
562817,2018-12-23
562817,2019-01-10
562817,2019-01-12
562817,2019-01-17
562817,2019-01-31
562817,2019-02-01
562817,2019-02-21
562817,2019-02-25
562817,2019-03-07
562817,2019-03-16
562817,2019-03-24
562817,2019-04-09
562817,2019-05-02
562817,2019-05-04
562817,2019-05-05
562817,2019-05-18
562817,2019-05-25
562817,2019-05-26
562817,2019-06-25
562817,2019-06-26
562817,2019-07-13
562817,2019-07-29
562817,2019-07-31
562817,2019-08-22
562817,2019-09-11
562817,2019-09-21
562817,2019-10-08
562817,2019-12-27
562840,2012-08-06
562840,2016-06-21
562840,2016-08-06
562840,2016-09-10
562840,2016-10-03
562840,2016-10-06
562840,2016-10-08
562840,2016-10-20
562840,2016-10-25
562840,2016-10-26
562840,2016-10-30
562840,2016-11-13
562840,2016-11-23
562840,2016-11-27
562840,2017-01-07
562840,2017-03-02
562840,2017-06-12
562840,2017-07-10
562840,2017-08-18
562840,2017-10-13
562840,2017-12-14
562840,2018-03-11
562840,2018-03-15
562840,2018-04-05
562840,2018-10-26
562840,2018-11-08
562840,2018-11-27
562840,2019-05-08
562859,2012-07-09
562859,2012-07-27
562859,2012-12-11
562859,2019-07-27
562859,2020-06-29
578652,2015-06-14
578652,2015-10-05
578652,2018-05-01
578652,2019-04-06
578652,2019-04-22
578652,2019-04-26
578652,2019-05-02
578652,2019-05-03
578652,2020-07-19
578652,2020-09-28
586083,2012-08-16
586083,2012-08-23
586083,2012-09-01
586083,2012-09-22
586083,2012-09-27
586083,2012-10-05
586083,2012-10-19
586083,2012-11-07
586083,2012-11-09
586083,2012-11-15
586083,2012-11-22
586083,2012-11-28
586083,2012-12-05
586083,2012-12-09
586083,2012-12-18
586083,2012-12-21
586083,2012-12-25
586083,2013-01-09
586083,2013-01-19
586083,2013-01-22
586083,2013-01-31
586083,2013-02-07
586083,2013-02-28
586083,2013-03-29
586083,2013-04-02
586083,2013-04-05
586083,2013-04-15
586083,2013-05-01
586083,2013-05-05
586083,2013-05-09
586083,2013-05-17
586083,2013-05-21
586083,2013-06-02
586083,2013-06-13
586083,2013-06-19
586083,2013-07-08
586083,2013-07-30
586083,2013-08-11
586083,2013-08-16
586083,2013-08-24
586083,2013-09-10
586083,2013-09-18
586083,2013-10-21
586083,2013-10-28
586083,2013-11-04
586083,2013-11-15
586083,2013-11-21
586083,2013-11-26
586083,2013-12-02
586083,2013-12-13
586083,2013-12-20
586083,2014-01-02
586083,2014-01-12
586083,2014-02-05
586083,2014-02-07
586083,2014-02-18
586083,2014-02-24
586083,2014-03-06
586083,2014-03-12
586083,2014-03-30
586083,2014-04-01
586083,2014-04-03
586083,2014-04-05
586083,2014-04-23
586083,2014-04-28
586083,2014-05-17
586083,2014-05-26
586083,2014-06-03
586083,2014-06-16
586083,2014-06-19
586083,2014-06-24
586083,2014-07-01
586083,2014-07-16
586083,2014-07-22
586083,2014-07-29
586083,2014-08-04
586083,2014-08-12
586083,2014-08-15
586083,2014-09-06
586083,2014-09-22
586083,2014-10-01
586083,2014-10-08
586083,2014-10-13
586083,2014-10-22
586083,2014-10-29
586083,2014-11-04
586083,2014-11-09
586083,2014-11-24
586083,2014-12-07
586083,2014-12-11
586083,2014-12-31
586083,2015-01-01
586083,2015-01-12
586083,2015-01-13
586083,2015-01-19
586083,2015-02-05
586083,2015-02-09
586083,2015-02-13
586083,2015-02-19
586083,2015-02-20
586083,2015-02-22
586083,2015-02-24
586083,2015-02-25
586083,2015-03-07
586083,2015-03-09
586083,2015-03-13
586083,2015-03-30
586083,2015-04-10
586083,2015-04-15
586083,2015-04-17
586083,2015-04-19
586083,2015-05-10
586083,2015-05-26
586083,2015-06-02
586083,2015-06-03
586083,2015-06-24
586083,2015-06-30
586083,2015-07-04
586083,2015-07-15
586083,2015-07-18
586083,2015-07-21
586083,2015-07-27
586083,2015-07-30
586083,2015-08-10
586083,2015-08-17
586083,2015-08-19
586083,2015-09-15
586083,2015-10-04
586083,2015-10-07
586083,2015-10-25
586083,2015-11-04
586083,2015-11-18
586083,2015-11-23
586083,2015-12-07
586083,2016-01-15
586083,2016-01-16
586083,2016-01-31
586083,2016-02-04
586083,2016-02-14
586083,2016-02-15
586083,2016-03-08
586083,2016-03-24
586083,2016-04-02
586083,2016-04-06
586083,2016-04-18
586083,2016-04-25
586083,2016-05-03
586083,2016-05-09
586083,2016-06-04
586083,2016-06-10
586083,2016-06-16
586083,2016-07-29
586083,2016-08-12
586083,2016-08-20
586083,2016-09-02
586083,2016-09-08
586083,2016-09-18
586083,2016-09-23
586083,2016-10-14
586083,2016-10-25
586083,2016-10-29
586083,2016-11-03
586083,2016-11-07
586083,2016-11-18
586083,2016-11-23
586083,2016-11-27
586083,2016-12-13
586083,2016-12-14
586083,2016-12-26
586083,2016-12-30
586083,2017-01-05
586083,2017-01-08
586083,2017-01-15
586083,2017-01-20
586083,2017-01-22
586083,2017-01-29
586083,2017-02-15
586083,2017-03-09
586083,2017-03-14
586083,2017-03-29
586083,2017-04-03
586083,2017-04-09
586083,2017-04-19
586083,2017-04-20
586083,2017-04-26
586083,2017-05-01
586083,2017-05-08
586083,2017-05-17
586083,2017-05-20
586083,2017-05-29
586083,2017-06-04
586083,2017-06-09
586083,2017-06-11
586083,2017-06-26
586083,2017-06-30
586083,2017-07-02
586083,2017-07-08
586083,2017-07-12
586083,2017-07-16
586083,2017-07-24
586083,2017-08-07
586083,2017-08-08
586083,2017-08-12
586083,2017-08-16
586083,2017-08-19
586083,2017-08-20
586083,2017-08-27
586083,2017-09-10
586083,2017-09-16
586083,2017-09-22
586083,2017-09-30
586083,2017-10-02
586083,2017-10-06
586083,2017-10-08
586083,2017-10-15
586083,2017-11-04
586083,2017-11-15
586083,2017-12-03
586083,2017-12-25
586083,2018-01-12
586083,2018-01-15
586083,2018-01-21
586083,2018-01-22
586083,2018-01-27
586083,2018-01-30
586083,2018-02-04
586083,2018-02-07
586083,2018-02-11
586083,2018-02-21
586083,2018-02-23
586083,2018-03-05
586083,2018-03-20
586083,2018-03-27
586083,2018-04-05
586083,2018-04-11
586083,2018-04-17
586083,2018-04-21
586083,2018-04-29
586083,2018-05-04
586083,2018-05-07
586083,2018-05-14
586083,2018-06-05
586083,2018-06-07
586083,2018-06-10
586083,2018-06-14
586083,2018-06-18
586083,2018-07-02
586083,2018-07-12
586083,2018-07-15
586083,2018-07-22
586083,2018-08-07
586083,2018-08-13
586083,2018-08-16
586083,2018-08-20
586083,2018-08-22
586083,2018-09-10
586083,2018-09-22
586083,2018-09-24
586083,2018-09-26
586083,2018-10-07
586083,2018-10-23
586083,2018-10-30
586083,2018-11-12
586083,2018-11-14
586083,2018-11-17
586083,2018-11-29
586083,2018-12-05
586083,2018-12-11
586083,2018-12-16
586083,2018-12-27
586083,2018-12-29
586083,2019-01-01
586083,2019-01-12
586083,2019-01-13
586083,2019-01-16
586083,2019-01-24
586083,2019-01-25
586083,2019-02-18
586083,2019-02-20
586083,2019-02-25
586083,2019-03-03
586083,2019-03-25
586083,2019-04-02
586083,2019-04-08
586083,2019-04-14
586083,2019-04-25
586083,2019-05-06
586083,2019-05-11
586083,2019-05-16
586083,2019-05-29
586083,2019-06-09
586083,2019-06-25
586083,2019-07-22
586083,2019-07-28
586083,2019-10-06
586083,2019-10-14
586083,2019-11-15
586083,2020-01-02
598668,2012-07-26
598668,2015-10-21
598668,2016-02-01
603049,2014-05-10
603049,2014-10-08
603049,2014-10-10
603049,2014-10-16
603049,2015-03-17
603049,2015-06-27
603049,2015-09-07
603049,2015-10-11
603049,2016-02-12
603049,2016-04-09
603049,2016-07-03
603049,2016-08-06
603049,2016-11-29
603049,2017-03-29
603049,2017-07-30
603049,2017-12-05
603049,2017-12-13
603049,2017-12-26
603049,2018-10-04
603049,2019-02-09
603049,2019-04-07
603049,2019-05-04
603049,2019-08-17
603049,2019-09-01
603049,2019-10-05
603049,2020-03-22
603049,2020-06-12
603049,2020-09-26
603050,2013-10-20
603050,2015-08-21
603050,2015-11-13
603050,2016-02-27
603050,2016-03-31
603050,2016-04-08
603050,2017-05-27
603050,2017-07-01
603050,2017-07-30
603050,2017-12-08
603050,2018-04-05
603050,2018-06-12
603050,2019-05-02
603050,2019-05-06
603050,2019-08-14
603050,2020-01-20
603050,2020-04-16
603051,2013-09-27
603051,2014-08-04
603051,2014-09-22
603051,2014-10-21
603051,2014-10-28
603051,2014-12-26
603051,2015-04-05
603051,2015-04-23
603051,2015-05-16
603051,2015-05-21
603051,2015-06-21
603051,2015-07-10
603051,2015-08-27
603051,2015-11-11
603051,2015-12-16
603051,2016-06-15
603051,2016-07-03
603051,2016-08-01
603051,2016-08-09
603051,2016-09-15
603051,2016-09-30
603051,2016-10-03
603051,2016-10-05
603051,2016-11-19
603051,2016-12-31
603051,2017-01-23
603051,2017-02-08
603051,2017-04-04
603051,2017-04-19
603051,2017-04-23
603051,2017-05-03
603051,2017-05-16
603051,2017-05-18
603051,2017-05-21
603051,2017-05-28
603051,2017-08-24
603051,2017-10-07
603051,2017-10-13
603051,2018-02-23
603051,2018-05-06
603051,2018-05-27
603051,2018-06-17
603051,2018-10-03
603051,2018-12-25
603051,2018-12-30
603051,2019-03-10
603051,2019-04-05
603051,2019-04-15
603051,2019-05-02
603051,2019-05-05
603051,2019-05-26
603051,2019-06-12
603051,2019-07-20
603051,2019-07-30
603051,2019-09-15
603051,2019-09-16
603051,2019-10-08
603051,2019-11-26
603051,2020-01-12
603051,2020-03-01
603051,2020-03-13
603051,2020-03-19
603051,2020-07-23
603051,2020-07-29
603051,2020-09-26
604953,2012-08-21
604953,2012-08-27
604953,2012-10-14
604953,2012-11-07
604953,2012-11-12
604953,2012-11-19
604953,2012-12-02
604953,2013-01-06
604953,2013-01-26
604953,2013-02-26
604953,2013-04-02
604953,2013-04-25
604953,2013-05-21
604953,2013-08-23
604953,2013-12-10
604953,2013-12-29
604953,2014-02-10
604953,2014-03-22
604953,2014-04-28
604953,2014-06-18
604953,2014-06-25
604953,2014-07-06
604953,2014-07-17
604953,2014-08-01
604953,2014-08-04
604953,2014-08-09
604953,2014-08-11
604953,2014-10-08
604953,2014-10-20
604953,2014-10-22
604953,2014-10-26
604953,2014-11-01
604953,2014-11-16
604953,2014-11-24
604953,2014-11-30
604953,2014-12-31
604953,2015-01-07
604953,2015-02-06
604953,2015-04-11
604953,2015-12-22
604953,2015-12-29
604953,2016-01-05
604953,2016-01-17
604953,2016-01-21
604953,2016-08-06
604953,2016-08-15
604953,2016-08-20
604953,2016-10-15
604953,2016-11-05
604953,2016-11-07
604953,2016-11-24
604953,2016-11-29
604953,2016-12-04
604953,2017-01-02
604953,2017-01-14
604953,2017-02-13
604953,2017-03-04
604953,2017-03-25
604953,2017-04-08
604953,2017-04-09
604953,2017-04-16
604953,2017-04-22
604953,2017-04-25
604953,2017-05-20
604953,2017-05-24
604953,2017-06-11
604953,2017-07-03
604953,2017-07-04
604953,2017-07-09
604953,2017-07-12
604953,2017-07-23
604953,2017-07-27
604953,2017-07-29
604953,2017-08-01
604953,2017-08-05
604953,2017-08-06
604953,2017-08-09
604953,2017-08-17
604953,2017-08-23
604953,2017-08-28
604953,2017-09-05
604953,2017-09-20
604953,2017-09-23
604953,2017-09-30
604953,2017-10-02
604953,2017-10-04
604953,2017-10-05
604953,2017-10-08
604953,2017-10-15
604953,2017-10-20
604953,2017-10-22
604953,2017-11-02
604953,2017-11-06
604953,2017-11-12
604953,2017-12-02
604953,2017-12-17
604953,2017-12-23
604953,2017-12-24
604953,2017-12-29
604953,2018-01-02
604953,2018-01-11
604953,2018-01-14
604953,2018-01-21
604953,2018-02-04
604953,2018-02-15
604953,2018-02-21
604953,2018-02-23
604953,2018-03-18
604953,2018-03-26
604953,2018-05-01
604953,2018-05-06
604953,2018-05-28
604953,2018-06-14
604953,2018-06-18
604953,2018-06-26
604953,2018-07-03
604953,2018-07-20
604953,2018-07-25
604953,2018-08-07
604953,2018-08-09
604953,2018-08-18
604953,2018-08-20
604953,2018-08-23
604953,2018-09-29
604953,2018-10-01
604953,2018-10-02
604953,2018-10-04
604953,2018-10-06
604953,2018-11-03
604953,2018-11-11
604953,2018-11-15
604953,2018-11-18
604953,2018-11-22
604953,2018-11-28
604953,2018-12-04
604953,2019-01-15
604953,2019-01-18
604953,2019-01-22
604953,2019-02-03
604953,2019-02-07
604953,2019-03-01
604953,2019-04-05
604953,2019-04-10
604953,2019-04-18
604953,2019-04-26
604953,2019-05-03
604953,2019-06-09
604953,2019-06-14
604953,2019-06-24
604953,2019-07-01
604953,2019-07-04
604953,2019-07-20
604953,2019-07-22
604953,2019-07-27
604953,2019-08-01
604953,2019-08-03
604953,2019-08-11
604953,2019-08-18
604953,2019-08-26
604953,2019-10-02
604953,2019-10-04
604953,2019-10-27
604953,2019-11-15
604953,2019-11-17
604953,2019-12-03
604953,2019-12-08
604953,2019-12-17
604953,2019-12-22
604953,2020-01-11
604953,2020-01-31
604953,2020-07-15
604953,2020-08-03
604953,2020-10-01
634726,2012-09-17
634726,2012-10-22
634726,2012-10-29
634726,2012-11-14
634726,2012-11-25
634726,2012-11-29
634726,2013-01-24
634726,2013-02-17
634726,2013-03-26
634726,2013-04-12
634726,2013-04-30
634726,2013-05-14
634726,2013-06-06
634726,2013-07-07
634726,2013-08-13
634726,2013-08-19
634726,2013-08-24
634726,2013-08-31
634726,2013-08-31
645404,2012-09-17
645404,2012-09-24
645404,2012-10-30
645404,2012-11-14
645404,2012-11-18
645404,2012-11-30
645404,2012-12-24
645404,2012-12-26
645404,2012-12-28
645404,2013-03-20
645404,2013-05-01
645404,2013-05-09
645404,2013-07-19
645404,2013-08-28
645404,2013-10-30
645404,2013-12-12
645404,2013-12-19
645404,2014-01-07
645404,2014-01-11
645404,2014-03-05
645404,2014-03-10
645404,2014-04-23
645404,2014-04-28
645404,2014-05-29
645404,2014-07-18
645404,2014-07-23
645404,2014-08-01
645404,2014-08-11
645404,2014-08-14
645404,2015-01-03
645404,2015-01-27
645404,2015-09-09
645404,2015-09-11
645404,2015-09-13
645404,2015-09-15
645404,2015-09-21
645404,2015-09-27
645404,2015-10-09
645404,2015-10-19
645404,2015-11-01
645404,2015-11-03
645404,2015-11-27
645404,2016-01-02
645404,2016-02-11
645404,2016-02-13
645404,2016-03-09
645404,2016-03-17
645404,2016-05-15
645404,2016-06-30
645404,2016-07-19
645404,2016-08-23
645404,2016-09-03
645404,2016-09-08
645404,2016-10-13
645404,2016-10-23
645404,2016-11-12
645404,2016-11-28
645404,2016-12-11
645404,2016-12-25
645404,2017-01-05
645404,2017-01-12
645404,2017-01-17
645404,2017-01-21
645404,2017-01-30
645404,2017-02-08
645404,2017-02-17
645404,2017-05-16
645404,2017-05-30
645404,2017-06-01
645404,2017-07-25
645404,2017-07-29
645404,2017-08-31
645404,2017-09-03
645404,2017-09-25
645404,2017-09-30
645404,2017-10-07
645404,2017-10-20
645404,2017-11-05
645404,2017-11-12
645404,2017-11-26
645404,2017-12-17
645404,2017-12-23
645404,2018-01-08
645404,2018-01-18
645404,2018-01-19
645404,2018-01-20
645404,2018-01-24
645404,2018-01-27
645404,2018-02-04
645404,2018-02-18
645404,2018-02-21
645404,2018-02-26
645404,2018-03-26
645404,2018-04-10
645404,2018-04-21
645404,2018-04-30
645404,2018-05-07
645404,2018-05-12
645404,2018-05-14
645404,2018-05-20
645404,2018-06-18
645404,2018-07-01
645404,2018-07-08
645404,2018-07-23
645404,2018-07-24
645404,2018-07-25
645404,2018-07-26
645404,2018-08-05
645404,2018-08-08
645404,2018-08-12
645404,2018-08-17
645404,2018-09-14
645404,2018-09-21
645404,2018-09-24
645404,2018-10-05
645404,2018-10-06
645404,2018-10-22
645404,2018-10-28
645404,2018-10-30
645404,2018-11-10
645404,2018-11-11
645404,2018-11-15
645404,2018-11-19
645404,2018-11-25
645404,2018-11-28
645404,2018-12-02
645404,2018-12-07
645404,2018-12-15
645404,2018-12-16
645404,2018-12-19
645404,2018-12-24
645404,2019-01-01
645404,2019-01-13
645404,2019-01-19
645404,2019-01-20
645404,2019-01-25
645404,2019-01-26
645404,2019-03-26
645404,2019-04-03
645404,2019-04-18
645404,2019-05-02
645404,2019-06-21
645404,2019-09-10
645404,2019-10-11
645404,2019-11-25
645404,2019-12-25
645404,2020-01-27
646645,2012-08-21
646645,2012-09-02
646645,2012-09-04
646645,2012-10-13
646645,2012-10-20
646645,2012-10-28
646645,2012-11-07
646645,2012-11-08
646645,2012-11-15
646645,2012-11-19
646645,2012-11-22
646645,2012-12-20
646645,2012-12-27
646645,2012-12-29
646645,2013-01-30
646645,2013-02-02
646645,2013-03-02
646645,2013-03-05
646645,2013-04-10
646645,2013-04-14
646645,2013-04-15
646645,2013-09-26
646645,2013-11-05
646645,2013-11-17
646645,2014-01-20
646645,2014-02-20
646645,2014-07-03
646645,2014-09-04
646645,2014-09-21
646645,2014-11-06
646645,2014-12-14
646645,2015-01-02
646645,2017-04-06
646645,2018-02-20
646645,2018-04-11
646645,2019-02-16
